ltp,vol_traded_today,last_traded_time,exch_feed_time,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_sell_qty,avg_trade_price,low_price,high_price,lower_ckt,upper_ckt,open_price,prev_close_price,ch,chp,time
861.5,3950452,1720762291,1720762291,44,126,861.4,861.5,134,604262,1767380,859.15,855.3,861.95,0,0,856.7,856.7,4.8,0.5603,1720782091.718889
861.8,3950452,1720762291,1720762292,44,126,861.4,861.5,5,604262,1767380,859.15,855.3,861.95,0,0,856.7,856.7,5.1,0.5953,1720782092.41273
861.7,3952246,1720762292,1720762292,1368,9,861.45,861.7,50,622475,1770640,859.16,855.3,861.95,0,0,856.7,856.7,5.0,0.5836,1720782092.611849
861.75,3952246,1720762292,1720762293,1368,9,861.45,861.7,35,622475,1770640,859.16,855.3,861.95,0,0,856.7,856.7,5.05,0.5895,1720782093.412313
861.8,3954284,1720762293,1720762293,83,58,861.65,861.8,34,622791,1774525,859.16,855.3,861.95,0,0,856.7,856.7,5.1,0.5953,1720782093.718931
861.5,3954411,1720762293,1720762293,100,99,861.5,861.8,10,625096,1771476,859.16,855.3,861.95,0,0,856.7,856.7,4.8,0.5603,1720782093.812938
861.75,3954411,1720762293,1720762294,100,99,861.5,861.8,23,625096,1771476,859.16,855.3,861.95,0,0,856.7,856.7,5.05,0.5895,1720782094.414126
861.7,3957056,1720762294,1720762294,940,60,861.45,861.7,1,631889,1778869,859.16,855.3,861.95,0,0,856.7,856.7,5.0,0.5836,1720782094.889157
861.8,3957056,1720762294,1720762295,940,60,861.45,861.7,36,631889,1778869,859.16,855.3,861.95,0,0,856.7,856.7,5.1,0.5953,1720782095.409481
861.85,3958827,1720762295,1720762295,32,2160,861.55,861.9,10,632458,1775981,859.16,855.3,861.95,0,0,856.7,856.7,5.15,0.6011,1720782095.811995
861.55,3958827,1720762295,1720762296,32,2160,861.55,861.9,1,632458,1775981,859.16,855.3,861.95,0,0,856.7,856.7,4.85,0.5661,1720782096.415263
861.85,3960254,1720762296,1720762296,125,3467,861.6,861.95,70,628316,1771199,859.16,855.3,861.95,0,0,856.7,856.7,5.15,0.6011,1720782096.818211
861.65,3960254,1720762296,1720762297,125,3467,861.6,861.95,21,628316,1771199,859.16,855.3,861.95,0,0,856.7,856.7,4.95,0.5778,1720782097.449273
861.6,3961814,1720762297,1720762297,33,2923,861.65,861.95,33,629902,1773275,859.16,855.3,861.95,0,0,856.7,856.7,4.9,0.572,1720782097.818025
861.75,3961814,1720762297,1720762298,33,2923,861.65,861.95,11,629902,1773275,859.16,855.3,861.95,0,0,856.7,856.7,5.05,0.5895,1720782098.370911
861.55,3963981,1720762298,1720762298,70,454,861.6,861.9,43,630553,1773014,859.16,855.3,861.95,0,0,856.7,856.7,4.85,0.5661,1720782099.018633
861.8,3963981,1720762298,1720762299,70,454,861.6,861.9,1,630553,1773014,859.16,855.3,861.95,0,0,856.7,856.7,5.1,0.5953,1720782099.497356
861.9,3965968,1720762300,1720762300,1000,1463,861.7,861.95,158,629549,1774312,859.16,855.3,861.95,0,0,856.7,856.7,5.2,0.607,1720782100.226427
861.95,3965968,1720762300,1720762300,1000,1463,861.7,861.95,153,629549,1774312,859.16,855.3,861.95,0,0,856.7,856.7,5.25,0.6128,1720782100.317426
861.95,3967670,1720762300,1720762301,10,337,861.75,861.95,134,636110,1768927,859.17,855.3,861.95,0,0,856.7,856.7,5.25,0.6128,1720782101.221056
861.95,3967670,1720762300,1720762301,10,337,861.75,861.95,67,636110,1768927,859.17,855.3,861.95,0,0,856.7,856.7,5.25,0.6128,1720782101.417526
861.75,3971794,1720762301,1720762302,168,60,861.8,861.95,44,626160,1773816,859.17,855.3,862.0,0,0,856.7,856.7,5.05,0.5895,1720782102.230315
861.7,3971794,1720762301,1720762302,168,60,861.8,861.95,187,626160,1773816,859.17,855.3,862.0,0,0,856.7,856.7,5.0,0.5836,1720782102.319426
861.95,3974085,1720762302,1720762303,302,65,861.8,861.9,33,633096,1775321,859.17,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782103.286039
861.95,3974085,1720762302,1720762303,302,65,861.8,861.9,118,633096,1775321,859.17,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782103.316339
861.95,3975744,1720762303,1720762304,34,43,861.8,861.85,33,631967,1781033,859.17,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782104.222252
861.85,3978903,1720762304,1720762305,168,60,861.7,861.85,34,627751,1782558,859.17,855.3,862.0,0,0,856.7,856.7,5.15,0.6011,1720782105.220561
861.8,3978903,1720762304,1720762305,168,60,861.7,861.85,16,627751,1782558,859.17,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782105.427029
861.6,3978903,1720762304,1720762306,168,60,861.7,861.85,21,627751,1782558,859.17,855.3,862.0,0,0,856.7,856.7,4.9,0.572,1720782106.322397
861.6,3981269,1720762306,1720762306,200,61,861.6,861.85,21,633015,1781323,859.17,855.3,862.0,0,0,856.7,856.7,4.9,0.572,1720782106.416844
861.9,3981269,1720762306,1720762307,200,61,861.6,861.85,281,633015,1781323,859.17,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782107.326569
861.9,3982962,1720762307,1720762307,13,1852,861.85,861.95,281,633816,1783054,859.18,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782107.417631
861.95,3982962,1720762307,1720762308,13,1852,861.85,861.95,93,633816,1783054,859.18,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782108.326526
861.95,3984222,1720762308,1720762308,23,297,861.85,861.95,93,635476,1782067,859.18,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782108.420287
862.0,3984222,1720762308,1720762309,23,297,861.85,861.95,57,635476,1782067,859.18,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782109.329195
861.9,3985843,1720762309,1720762309,22,97,861.8,861.9,20,631736,1781920,859.18,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782109.619364
862.0,3986079,1720762309,1720762309,22,77482,861.8,862.0,1,636004,1781684,859.18,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782109.824486
861.8,3986079,1720762309,1720762310,22,77482,861.8,862.0,9,636004,1781684,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782110.352905
861.95,3987640,1720762310,1720762310,11,602,861.65,861.95,50,629527,1781467,859.18,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782111.027598
861.6,3987640,1720762310,1720762311,11,602,861.65,861.95,100,629527,1781467,859.18,855.3,862.0,0,0,856.7,856.7,4.9,0.572,1720782111.331015
861.55,3988714,1720762311,1720762311,34,56,861.6,861.85,50,632572,1782526,859.18,855.3,862.0,0,0,856.7,856.7,4.85,0.5661,1720782112.036814
861.85,3988714,1720762311,1720762312,34,56,861.6,861.85,33,632572,1782526,859.18,855.3,862.0,0,0,856.7,856.7,5.15,0.6011,1720782112.502794
861.75,3988874,1720762313,1720762313,158,239,861.6,861.8,33,630990,1781102,859.18,855.3,862.0,0,0,856.7,856.7,5.05,0.5895,1720782113.235765
861.8,3988874,1720762313,1720762313,158,239,861.6,861.8,168,630990,1781102,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782113.322586
861.6,3990926,1720762314,1720762314,1,863,861.4,861.7,9,623098,1779500,859.18,855.3,862.0,0,0,856.7,856.7,4.9,0.572,1720782114.435405
861.8,3990926,1720762314,1720762315,1,863,861.4,861.7,7,623098,1779500,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782115.357526
861.8,3991827,1720762315,1720762315,274,423,861.4,861.75,13,630825,1775415,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782115.735624
861.4,3992126,1720762315,1720762315,247,151,861.4,861.75,27,629457,1776370,859.18,855.3,862.0,0,0,856.7,856.7,4.7,0.5486,1720782115.831644
861.8,3992126,1720762315,1720762316,247,151,861.4,861.75,3,629457,1776370,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782116.497096
861.8,3994483,1720762316,1720762316,669,254,861.55,861.8,34,635235,1777462,859.18,855.3,862.0,0,0,856.7,856.7,5.1,0.5953,1720782117.134816
861.65,3994483,1720762316,1720762317,669,254,861.55,861.8,4,635235,1777462,859.18,855.3,862.0,0,0,856.7,856.7,4.95,0.5778,1720782117.330098
861.75,3997964,1720762318,1720762318,81,75062,861.75,862.0,44,632220,1771730,859.19,855.3,862.0,0,0,856.7,856.7,5.05,0.5895,1720782118.23188
862.0,3997964,1720762318,1720762318,81,75062,861.75,862.0,2,632220,1771730,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782118.439807
862.0,3997964,1720762318,1720762319,81,75062,861.75,862.0,1,632220,1771730,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782119.327213
862.0,4000624,1720762319,1720762319,34,94,861.85,861.95,135,637951,1769482,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782119.428285
862.0,4000624,1720762319,1720762320,34,94,861.85,861.95,2,637951,1769482,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782120.439212
861.75,4003387,1720762320,1720762320,196,71191,861.75,862.0,5,629607,1769624,859.19,855.3,862.0,0,0,856.7,856.7,5.05,0.5895,1720782120.629343
862.0,4003684,1720762320,1720762320,201,94,861.8,861.95,16,632618,1769461,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782120.837585
862.0,4003684,1720762320,1720762321,201,94,861.8,861.95,10,632618,1769461,859.19,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782121.326787
861.6,4011010,1720762321,1720762321,70,68842,861.8,862.0,20,627481,1765229,859.19,855.3,862.0,0,0,856.7,856.7,4.9,0.572,1720782122.037407
861.85,4011010,1720762321,1720762322,70,68842,861.8,862.0,32,627481,1765229,859.19,855.3,862.0,0,0,856.7,856.7,5.15,0.6011,1720782122.537991
862.0,4036221,1720762323,1720762323,482,44587,861.95,862.0,34,636800,1740792,859.21,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782123.238998
862.0,4036221,1720762323,1720762323,482,44587,861.95,862.0,33,636800,1740792,859.21,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782123.335024
862.0,4039650,1720762324,1720762324,102,41506,861.85,862.0,110,625046,1731467,859.21,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782124.278951
861.85,4039650,1720762324,1720762324,102,41506,861.85,862.0,1,625046,1731467,859.21,855.3,862.0,0,0,856.7,856.7,5.15,0.6011,1720782124.483229
862.0,4043428,1720762325,1720762325,49,37978,861.9,862.0,7,619920,1738977,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782125.247022
862.0,4043428,1720762325,1720762325,49,37978,861.9,862.0,3,619920,1738977,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782125.333908
862.0,4045810,1720762326,1720762326,622,35786,861.9,862.0,168,636889,1731593,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782126.239198
862.0,4045810,1720762326,1720762326,622,35786,861.9,862.0,4,636889,1731593,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782126.338141
862.0,4049106,1720762327,1720762327,141,33529,861.85,862.0,20,631741,1736660,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782127.245719
862.0,4049106,1720762327,1720762327,141,33529,861.85,862.0,14,631741,1736660,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782127.334729
862.0,4052790,1720762328,1720762328,24,31393,861.95,862.0,168,631320,1727768,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782128.240672
862.0,4052790,1720762328,1720762328,24,31393,861.95,862.0,20,631320,1727768,859.22,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782128.339995
861.9,4052790,1720762328,1720762329,24,31393,861.95,862.0,24,631320,1727768,859.22,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782129.399013
861.75,4058053,1720762329,1720762329,48,60,861.75,861.85,44,632852,1729440,859.23,855.3,862.0,0,0,856.7,856.7,5.05,0.5895,1720782129.437455
862.0,4058053,1720762329,1720762330,48,60,861.75,861.85,8,632852,1729440,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782130.343465
861.95,4060179,1720762330,1720762330,216,119,861.8,861.95,32,621805,1733413,859.23,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782130.649659
862.0,4060951,1720762330,1720762330,15,26876,861.95,862.0,17,623532,1734996,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782130.842841
862.0,4060951,1720762330,1720762331,15,26876,861.95,862.0,20,623532,1734996,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782131.447201
862.0,4064509,1720762331,1720762331,136,24215,861.75,862.0,34,631089,1731960,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782132.052933
862.0,4064509,1720762331,1720762332,136,24215,861.75,862.0,9,631089,1731960,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782132.342845
862.0,4067361,1720762333,1720762333,1,22281,861.75,862.0,33,633767,1730048,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782133.494435
861.9,4067361,1720762333,1720762334,1,22281,861.75,862.0,34,633767,1730048,859.23,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782134.416897
861.9,4068130,1720762334,1720762334,322,18,861.7,861.9,34,633257,1731567,859.23,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782134.438296
862.0,4069282,1720762335,1720762335,184,22091,861.95,862.0,71,627341,1729124,859.23,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782135.465623
861.65,4069282,1720762335,1720762336,184,22091,861.95,862.0,1,627341,1729124,859.23,855.3,862.0,0,0,856.7,856.7,4.95,0.5778,1720782136.361931
861.65,4070730,1720762336,1720762336,354,151,861.55,861.65,1,614316,1731539,859.24,855.3,862.0,0,0,856.7,856.7,4.95,0.5778,1720782136.442199
861.9,4072007,1720762337,1720762337,5,61,861.75,861.9,3,628980,1728156,859.24,855.3,862.0,0,0,856.7,856.7,5.2,0.607,1720782137.443284
862.0,4072007,1720762337,1720762338,5,61,861.75,861.9,40,628980,1728156,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782138.348295
862.0,4072961,1720762338,1720762338,3,9202,861.7,862.0,25,628085,1723296,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782138.441977
861.95,4072961,1720762338,1720762339,3,9202,861.7,862.0,9,628085,1723296,859.24,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782139.355205
861.95,4074163,1720762339,1720762339,338,15,861.65,861.95,20,631228,1716799,859.24,855.3,862.0,0,0,856.7,856.7,5.25,0.6128,1720782139.446493
862.0,4074163,1720762339,1720762340,338,15,861.65,861.95,10,631228,1716799,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782140.350327
862.0,4075434,1720762340,1720762340,90,7949,861.95,862.0,7,621219,1725211,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782140.450437
862.0,4075434,1720762340,1720762341,90,7949,861.95,862.0,10,621219,1725211,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782141.380495
862.0,4076857,1720762341,1720762341,67,6929,861.95,862.0,20,641276,1719145,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782141.447485
862.0,4076857,1720762341,1720762342,67,6929,861.95,862.0,150,641276,1719145,859.24,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782142.352414
862.0,4085902,1720762342,1720762342,25,130,861.95,862.0,20,627498,1713782,859.25,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782142.44905
862.0,4085902,1720762342,1720762343,25,130,861.95,862.0,16,627498,1713782,859.25,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782143.428019
862.0,4086762,1720762343,1720762343,167,282,861.95,862.0,10,639728,1719245,859.25,855.3,862.0,0,0,856.7,856.7,5.3,0.6187,1720782143.453638
862.1,4086762,1720762343,1720762344,167,282,861.95,862.0,10,639728,1719245,859.25,855.3,862.0,0,0,856.7,856.7,5.4,0.6303,1720782144.352415
862.1,4088350,1720762344,1720762344,52,2385,862.05,862.1,10,631158,1710839,859.25,855.3,862.1,0,0,856.7,856.7,5.4,0.6303,1720782144.559364
862.05,4088350,1720762344,1720762345,52,2385,862.05,862.1,3,631158,1710839,859.25,855.3,862.1,0,0,856.7,856.7,5.35,0.6245,1720782145.347794
862.05,4089024,1720762345,1720762345,14,55,862.0,862.05,3,643804,1719680,859.25,855.3,862.1,0,0,856.7,856.7,5.35,0.6245,1720782145.459594
862.1,4089024,1720762345,1720762346,14,55,862.0,862.05,5,643804,1719680,859.25,855.3,862.1,0,0,856.7,856.7,5.4,0.6303,1720782146.397853
861.95,4090614,1720762346,1720762346,37,1166,861.95,862.1,5,639458,1714863,859.25,855.3,862.1,0,0,856.7,856.7,5.25,0.6128,1720782146.558798
862.0,4090614,1720762346,1720762347,37,1166,861.95,862.1,33,639458,1714863,859.25,855.3,862.1,0,0,856.7,856.7,5.3,0.6187,1720782147.354468
862.1,4091099,1720762347,1720762347,96,789,862.0,862.1,3,639990,1714337,859.25,855.3,862.1,0,0,856.7,856.7,5.4,0.6303,1720782147.458604
862.15,4091099,1720762347,1720762348,96,789,862.0,862.1,20,639990,1714337,859.25,855.3,862.1,0,0,856.7,856.7,5.45,0.6362,1720782148.348584
862.1,4092631,1720762348,1720762348,7,49,862.0,862.1,10,636280,1711224,859.25,855.3,862.15,0,0,856.7,856.7,5.4,0.6303,1720782148.560541
862.15,4092631,1720762348,1720762349,7,49,862.0,862.1,3,636280,1711224,859.25,855.3,862.15,0,0,856.7,856.7,5.45,0.6362,1720782149.349327
862.15,4094823,1720762349,1720762349,169,240,862.0,862.15,2,642737,1714887,859.25,855.3,862.2,0,0,856.7,856.7,5.45,0.6362,1720782149.654302
861.95,4094823,1720762349,1720762350,169,240,862.0,862.15,15,642737,1714887,859.25,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782150.35641
862.15,4096482,1720762350,1720762350,156,44,862.0,862.1,10,641252,1709237,859.25,855.3,862.2,0,0,856.7,856.7,5.45,0.6362,1720782150.651391
861.85,4096482,1720762350,1720762351,156,44,862.0,862.1,11,641252,1709237,859.25,855.3,862.2,0,0,856.7,856.7,5.15,0.6011,1720782151.414956
862.2,4098125,1720762351,1720762351,309,1391,861.85,862.2,68,640102,1711375,859.25,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782151.658832
862.15,4098125,1720762351,1720762352,309,1391,861.85,862.2,68,640102,1711375,859.25,855.3,862.2,0,0,856.7,856.7,5.45,0.6362,1720782152.353898
861.8,4099853,1720762352,1720762352,121,629,861.8,862.15,28,642579,1714423,859.25,855.3,862.2,0,0,856.7,856.7,5.1,0.5953,1720782152.681854
862.15,4099853,1720762352,1720762353,121,629,861.8,862.15,10,642579,1714423,859.25,855.3,862.2,0,0,856.7,856.7,5.45,0.6362,1720782153.361297
861.8,4101004,1720762353,1720762353,213,224,861.8,862.15,1,640502,1712541,859.26,855.3,862.2,0,0,856.7,856.7,5.1,0.5953,1720782153.758675
861.95,4101034,1720762353,1720762353,203,3028,861.95,862.2,30,640924,1714594,859.26,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782153.862663
862.2,4101034,1720762353,1720762354,203,3028,861.95,862.2,39,640924,1714594,859.26,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782154.463722
862.2,4102372,1720762354,1720762354,246,1992,862.0,862.2,1,642860,1714763,859.26,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782154.957344
862.2,4102372,1720762354,1720762355,246,1992,862.0,862.2,34,642860,1714763,859.26,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782155.354604
862.0,4103167,1720762355,1720762355,49,1430,862.0,862.2,1,642525,1710102,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782155.957998
862.0,4103167,1720762355,1720762356,49,1430,862.0,862.2,429,642525,1710102,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782156.470859
862.2,4103890,1720762356,1720762356,110,1364,862.0,862.2,9,635688,1706206,859.26,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782156.859195
862.2,4103890,1720762356,1720762357,110,1364,862.0,862.2,1,635688,1706206,859.26,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782157.356689
862.0,4104557,1720762357,1720762357,115,184,862.0,862.1,160,635849,1708453,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782157.860134
862.0,4104557,1720762357,1720762358,115,184,862.0,862.1,1,635849,1708453,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782158.481406
862.0,4105970,1720762358,1720762358,21,312,862.0,862.15,10,634566,1715333,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782159.161874
862.05,4105970,1720762358,1720762359,21,312,862.0,862.15,168,634566,1715333,859.26,855.3,862.2,0,0,856.7,856.7,5.35,0.6245,1720782159.362732
862.0,4106669,1720762359,1720762359,9,129,862.0,862.15,5,645080,1711430,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782160.1568
862.0,4106669,1720762359,1720762360,9,129,862.0,862.15,1,645080,1711430,859.26,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782160.35667
861.75,4107144,1720762360,1720762360,1,79,861.75,861.95,4,642124,1718376,859.26,855.3,862.2,0,0,856.7,856.7,5.05,0.5895,1720782161.16019
861.7,4107144,1720762360,1720762361,1,79,861.75,861.95,4,642124,1718376,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782161.361223
861.7,4107206,1720762361,1720762361,799,33,861.7,861.85,2,625898,1717083,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782162.167039
861.85,4107206,1720762361,1720762362,799,33,861.7,861.85,15,625898,1717083,859.26,855.3,862.2,0,0,856.7,856.7,5.15,0.6011,1720782162.474521
861.95,4108023,1720762362,1720762362,306,55,861.7,861.8,12,638469,1721283,859.26,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782163.161811
861.6,4108023,1720762362,1720762363,306,55,861.7,861.8,10,638469,1721283,859.26,855.3,862.2,0,0,856.7,856.7,4.9,0.572,1720782163.362922
861.7,4108915,1720762363,1720762363,142,11,861.55,861.7,34,626804,1713933,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782164.215369
861.7,4108915,1720762363,1720762364,142,11,861.55,861.7,10,626804,1713933,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782164.420134
861.55,4109061,1720762364,1720762364,613,16,861.55,861.75,1,638977,1716935,859.26,855.3,862.2,0,0,856.7,856.7,4.85,0.5661,1720782165.203594
861.95,4109061,1720762364,1720762365,613,16,861.55,861.75,58,638977,1716935,859.26,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782165.36998
861.7,4109343,1720762365,1720762365,194,25,861.75,861.85,9,647100,1716696,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782166.26358
861.7,4109343,1720762365,1720762366,194,25,861.75,861.85,9,647100,1716696,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782166.370376
861.7,4110198,1720762366,1720762366,168,32,861.75,861.85,1,643943,1713031,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782167.169365
861.95,4110198,1720762366,1720762367,168,32,861.75,861.85,61,643943,1713031,859.26,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782167.371024
861.85,4111557,1720762368,1720762368,129,43,861.85,861.9,7,642323,1718492,859.26,855.3,862.2,0,0,856.7,856.7,5.15,0.6011,1720782168.311056
861.9,4111760,1720762368,1720762369,128,43,861.85,861.9,159,652426,1721022,859.26,855.3,862.2,0,0,856.7,856.7,5.2,0.607,1720782169.437597
861.9,4111760,1720762368,1720762370,128,43,861.85,861.9,5,652426,1721022,859.26,855.3,862.2,0,0,856.7,856.7,5.2,0.607,1720782170.372865
861.7,4112348,1720762370,1720762370,11,43,861.7,861.8,30,649964,1726552,859.26,855.3,862.2,0,0,856.7,856.7,5.0,0.5836,1720782170.574205
861.4,4112348,1720762370,1720762371,11,43,861.7,861.8,173,649964,1726552,859.26,855.3,862.2,0,0,856.7,856.7,4.7,0.5486,1720782171.3839
861.75,4113676,1720762371,1720762371,357,63,861.45,861.8,424,652459,1719595,859.26,855.3,862.2,0,0,856.7,856.7,5.05,0.5895,1720782171.575325
861.85,4113676,1720762371,1720762372,357,63,861.45,861.8,10,652459,1719595,859.26,855.3,862.2,0,0,856.7,856.7,5.15,0.6011,1720782172.376358
861.85,4113743,1720762372,1720762372,454,10,861.8,861.85,10,658140,1713037,859.26,855.3,862.2,0,0,856.7,856.7,5.15,0.6011,1720782172.574103
861.75,4113743,1720762372,1720762373,454,10,861.8,861.85,23,658140,1713037,859.26,855.3,862.2,0,0,856.7,856.7,5.05,0.5895,1720782173.378748
861.9,4114733,1720762373,1720762373,625,41,861.8,861.9,1,658806,1721505,859.26,855.3,862.2,0,0,856.7,856.7,5.2,0.607,1720782173.782627
861.95,4114935,1720762373,1720762373,327,42,861.8,861.95,26,658530,1722045,859.26,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782173.982357
862.05,4114935,1720762373,1720762374,327,42,861.8,861.95,4,658530,1722045,859.26,855.3,862.2,0,0,856.7,856.7,5.35,0.6245,1720782174.382151
862.05,4115733,1720762374,1720762374,471,6,861.8,862.05,35,656713,1723351,859.27,855.3,862.2,0,0,856.7,856.7,5.35,0.6245,1720782174.997871
862.2,4115733,1720762374,1720762375,471,6,861.8,862.05,168,656713,1723351,859.27,855.3,862.2,0,0,856.7,856.7,5.5,0.642,1720782175.378362
862.0,4117208,1720762375,1720762375,1,62,861.95,862.1,33,652427,1725204,859.27,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782175.984894
862.1,4117208,1720762375,1720762376,1,62,861.95,862.1,12,652427,1725204,859.27,855.3,862.2,0,0,856.7,856.7,5.4,0.6303,1720782176.382194
861.95,4117755,1720762376,1720762376,67,40,861.9,862.0,34,654684,1725976,859.27,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782177.015885
861.95,4117755,1720762376,1720762377,67,40,861.9,862.0,7,654684,1725976,859.27,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782177.425854
861.55,4119559,1720762377,1720762377,493,54,861.55,861.65,100,651258,1726058,859.27,855.3,862.2,0,0,856.7,856.7,4.85,0.5661,1720782178.182222
861.55,4119559,1720762377,1720762378,493,54,861.55,861.65,100,651258,1726058,859.27,855.3,862.2,0,0,856.7,856.7,4.85,0.5661,1720782178.38194
862.0,4120177,1720762378,1720762378,256,39,861.65,861.95,127,655579,1721524,859.27,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782179.193834
861.65,4120177,1720762378,1720762379,256,39,861.65,861.95,1,655579,1721524,859.27,855.3,862.2,0,0,856.7,856.7,4.95,0.5778,1720782179.384366
861.95,4120362,1720762379,1720762379,146,39,861.7,861.9,3,656346,1719440,859.27,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782180.182463
862.0,4120362,1720762379,1720762380,146,39,861.7,861.9,5,656346,1719440,859.27,855.3,862.2,0,0,856.7,856.7,5.3,0.6187,1720782180.38536
861.95,4120839,1720762380,1720762380,30,177,861.95,862.0,39,657792,1723697,859.27,855.3,862.2,0,0,856.7,856.7,5.25,0.6128,1720782181.196289
